factor(envID)5 factor(envID)6
6.655853 10.13135
6.658208 9.008511
5.960292 9.265621
6.796823 9.789222
8.537121 10.29614
8.659727 11.67394
10.1135 11.86986
8.29806 11.84137
10.43279 12.86051
10.32498 13.60552
10.58107 12.31627
10.87855 13.25874
11.43512 14.53586
11.70629 13.72944
11.11946 15.02972
12.32341 16.31401
11.2086 14.39369
12.00101 14.60445
12.55179 15.07486
10.66178 14.02561
12.82355 16.03993
12.53524 15.62428
12.6774 16.20549
13.03038 15.06943
14.1327 17.03146
14.28379 16.50887
13.78165 16.52765
13.81241 16.11121
12.11025 15.09269
13.85232 16.32445
13.11714 15.8663
12.30434 15.27129
11.61095 14.1898
12.77452 16.30032
13.88622 17.49798
12.89412 16.78265
13.69158 17.35147
15.01509 17.43664
16.13608 18.40262
15.30518 17.14205
15.98809 18.16538
17.3093 20.34398
16.38237 18.6247
15.89564 19.97685
15.77894 18.07723
15.71401 18.02339
15.68425 18.42276
15.78934 18.1613
14.46319 16.59944
14.05347 16.10102
13.06456 14.31396
11.15658 13.38329
9.799433 12.97465
10.0556 12.87563
9.105859 13.06993
9.78678 12.26294
9.097193 11.39123
9.940772 11.6004
7.133898 10.672
6.845668 9.812746
4.321948 8.787211
5.698364 8.588628
5.784001 8.501016
5.707481 7.195536
5.239073 8.478018
3.987608 6.990069
5.460957 8.34263
3.886872 6.182698
5.516971 7.334749
4.367136 6.924049
3.932107 6.312218
2.31427 5.911958
1.923657 5.232333
3.056654 5.637905
5.452513 9.673775
3.636708 7.177555
4.839177 6.86114
5.198899 8.383712
5.132838 7.320336
5.890009 8.714442
4.968974 6.243352
4.644651 6.859993
3.774127 7.05961
4.530134 7.803014
4.976402 7.207029
5.320728 7.455964
4.695146 7.123199
5.117156 7.686435
4.765716 7.026693
4.7339 6.614498
5.039103 7.548611
2.62034 5.628713
4.201972 6.354178
5.208709 7.25347
5.624648 7.769307
5.469948 8.376268
4.74562 8.752494
6.28373 8.962213
7.895343 10.53657
7.156252 9.839922
7.890822 10.30219
7.410805 8.960184
5.295008 8.601401
4.621954 8.458722
3.204575 6.217148
2.819617 6.188719
1.797007 4.55959
1.517451 4.569875
2.165605 4.7605
2.98747 5.865835
2.491193 5.464455
2.247852 4.230921
2.568566 5.615488
3.102779 5.60886
2.970587 4.82894
2.223898 4.871838
1.239086 4.964889
0.9018017 4.043823
3.093833 4.832362
1.857424 5.01931
2.687736 6.513384
2.33246 4.617128
3.094722 5.85683
1.815189 4.805832
1.704333 4.984291
2.110847 3.90076
1.263516 3.838765
1.576442 4.042924
-0.05619784 3.396665
0.6808093 3.919998
1.355947 4.516468
3.603043 5.763214
4.755136 7.787415
2.99075 6.898178
4.022476 6.002265
5.387324 6.889298
5.111676 8.319609
4.834938 7.736175
6.023839 8.289307
5.098799 7.526099
5.105322 7.89265
6.321921 7.923201
6.49039 9.547382
7.05519 10.60542
7.250494 9.552251
6.572591 9.857133
4.8443 8.095636
6.175114 8.637554
7.164556 10.02001
7.867617 10.70303
7.468769 9.563176
7.31029 10.5861
7.344604 10.53501
8.151057 10.31528
6.305326 7.819516
6.229549 8.740622
4.122879 7.495233
5.211232 7.83748
5.383352 8.417843
6.172937 10.13546
7.154439 10.08251
6.535188 10.10216
6.698568 9.384656
4.278309 7.66163
3.840556 6.56147
3.504817 6.517223
3.209497 5.92935
4.83739 7.887849
5.997992 8.651427
5.451056 8.167746
5.247889 7.79263
4.182309 8.052868
3.962632 6.557968
6.963735 9.495681
8.599819 9.878517
7.605126 9.89873
5.976726 8.431601
5.369282 9.246031
6.213777 10.14587
6.50684 8.047322
5.950599 8.182081
5.23147 6.976826
6.994186 8.542607
7.395696 9.974767
8.646348 10.84862
9.805217 12.10462
8.650645 12.52072
8.676308 10.99293
7.84059 10.97677
9.734066 13.20888
12.12981 13.81707
12.18282 15.20745
10.56568 14.13358
10.32438 12.75802
10.51 13.78196
11.19618 13.13694
10.16265 13.23459
11.6627 15.21478
11.68678 15.31787
11.18991 14.84643
9.953734 13.20642
10.91713 12.53747
11.15056 13.3689
11.61148 14.05059
9.909889 13.50692
11.15204 12.73124
10.9554 14.87645
9.2856 12.29501
9.223952 10.65321
9.019534 12.41273
10.38903 12.65994
9.161637 11.02764
8.127177 10.21655
7.731049 9.985312
7.497377 9.851647
7.272328 10.25985
6.506154 9.607014
6.625728 8.582124
5.585938 9.19762
6.555673 9.106183
5.032538 8.034302
4.354164 6.730755
4.296827 6.446163
3.804815 6.879957
5.616728 8.095724
4.321552 6.449255
4.123396 6.495042
3.654262 7.10097
2.115162 5.154277
3.079794 6.365586
3.887178 6.066534
3.030324 6.155325
4.231943 5.993286
4.737174 8.139743
6.041668 8.483822
7.387414 8.502069
5.209225 8.483248
5.590561 7.89495
5.795255 8.478978
5.240881 8.59797
6.457297 8.45911
6.991833 10.50409
7.870428 10.62541
6.849953 9.257025
6.561006 9.703155
8.680053 10.15659
8.759772 11.97334
8.330048 10.90857
8.967712 12.00709
8.760483 11.42701
8.729702 10.47577
7.522404 10.59461
6.621864 8.571385
2.987126 6.014084
3.704277 6.267397
2.233639 4.953045
3.701439 5.813869
4.622248 7.40013
4.564874 7.01479
5.134221 7.898728
6.9189 9.570938
6.78614 9.477216
6.627775 8.884096
6.052168 8.692342
7.451078 10.90168
8.117254 9.70746
8.59278 12.58035
8.113611 10.58143
8.750356 11.32174
7.49536 9.326504
5.790173 8.888404
3.684102 7.595553
3.65894 5.762783
3.055588 6.526354
3.447657 7.394163
4.475302 7.146565
3.554404 7.268253
3.717074 7.198476
4.90975 6.660192
6.320936 7.484684
5.79957 9.698969
5.730907 7.900643
4.79791 7.557719
2.909554 5.321164
0.5080439 3.571153
-0.2840439 3.292918
-0.7414916 1.371444
-1.25378 1.977902
-1.133865 1.540671
-0.4628282 0.6667196
-0.2436504 2.378053
-0.2222135 2.208064
-0.7406499 1.962883
-1.867033 1.014763
-2.06605 1.113438
-1.206722 1.396889
-1.836451 1.446181
-1.847554 -0.2514872
-2.622068 0.9649302
-2.012061 0.4763557
-0.5426966 2.292925
-1.406802 1.114905
-1.32393 1.669439
-2.41466 0.5060182
-2.923984 -0.399106
-4.368202 -0.829757
-4.292004 -1.065752
-5.853748 -2.089517
-4.882673 -2.201241
-3.840499 -2.08475
-4.675678 -2.233381
-5.383991 -1.837504
-3.994019 -0.977681
-3.892183 -1.591408
-3.118492 0.6218444
-3.384314 0.04286505
-2.33225 0.5272376
-0.2591747 3.477838
2.093768 3.856518
1.003665 4.362195
-0.3140069 3.119518
-0.4504673 3.268458
0.708422 3.693392
1.591442 3.520832
0.8245189 2.74148
0.6512311 2.443246
-0.1714126 2.88612
1.175376 3.205769
0.3784654 4.040717
1.412449 4.877889
1.191937 4.678521
-0.7634619 3.320077
0.2451385 2.744003
-1.526771 0.4667091
-0.007085095 1.929395
0.6277268 3.642017
-0.2462046 2.867863
-1.581464 2.059495
0.5827946 3.421445
-0.1215524 3.596797
0.0520969 3.411552
0.093627 3.489315
0.2843352 3.516694
-1.095151 2.235299
1.328541 3.075455
-0.3719984 3.127564
0.2355451 3.396483
0.6057559 4.269391
2.768263 5.354101
1.511186 3.945631
1.644116 4.232328
0.968756 4.106629
-0.1512126 2.677393
0.07669059 2.698374
0.1144223 2.554587
1.616435 5.076601
1.694724 4.235027
2.23053 5.095311
2.362997 3.845739
1.914863 4.386354
1.140488 2.764802
0.3248705 3.388195
-0.0320379 3.381502
-0.6723431 0.7788153
-2.428704 -0.6683267
-1.697634 -0.02870434
-2.054019 0.3446342
-2.776656 0.9097699
-1.463625 0.5106194
-1.099148 1.708182
-1.038667 1.463754
-2.750651 -0.2409722
-2.626169 0.1938811
-2.531638 0.257374
-3.122835 -0.4293901
-3.524231 -0.4380679
-2.241625 0.6215072
-2.460576 0.3406093
-2.923007 0.9161824
-2.68939 1.537125
-1.807917 0.4105476
-1.197501 0.7471284
-2.577227 1.693958
-1.870645 0.01241207
-1.274936 2.129625
0.2186083 3.281068
0.454423 3.939119
2.378543 5.400671
2.711789 6.193575
3.423426 6.240894
3.586826 6.878833
1.925517 4.286386
2.13301 5.258279
3.083739 5.815039
3.097276 5.016015
2.085145 4.595175
1.341255 3.950856
0.8165569 3.42706
1.076131 4.466585
2.245045 5.241502
2.652331 5.709604
3.404066 5.529844
4.563091 6.656905
3.596662 5.390126
5.095055 7.767076
5.12322 7.664008
5.753677 7.838568
4.896928 6.471198
3.544771 6.734511
3.536993 5.775319
2.843464 5.306784
1.675838 3.993469
2.351187 4.874072
2.573213 4.733372
2.920857 5.378142
2.548592 5.45227
1.616968 4.905576
2.227323 5.116497
1.668457 4.622035
1.06349 3.197317
0.243889 2.623892
0.2809519 3.074586
0.4153403 3.222741
1.527004 3.433322
1.239556 3.848784
1.095021 4.267082
1.083096 3.804131
-0.02461497 3.60528
0.414997 3.208391
-0.5997123 3.199202
-0.05916873 2.671327
-0.9194655 1.94005
-1.183522 1.444468
-1.94012 1.404709
-2.794483 0.5717268
-1.204585 1.784127
-1.054771 1.434405
0.9700514 3.616715
2.327963 5.632573
1.876122 4.789723
0.9560504 4.780871
2.419466 3.948928
-0.2898695 3.455212
-1.295679 2.771257
-2.762774 -0.06765336
-4.594893 -0.4931158
-5.570302 -1.893165
-4.257731 -2.980567
-4.092575 -1.257204
-5.805226 -2.243615
-4.578472 -3.019035
-4.406306 -1.131067
-4.774787 -1.822616
-4.353708 -2.361819
-3.759501 -1.023888
-5.025229 -3.208019
-6.882976 -3.488148
-5.747603 -3.909911
-6.286754 -3.490771
-5.939036 -4.398075
-6.865084 -4.562237
-6.605235 -4.093766
-6.183772 -3.261005
-6.825206 -4.434289
-6.492973 -4.046313
-7.296061 -4.463177
-6.963563 -4.520608
-6.427107 -3.377632
-7.348962 -5.010613
-7.325602 -4.036946
-4.287915 -1.628642
-6.035296 -2.436268
-4.740421 -2.451743
-6.623944 -4.264029
-7.727325 -4.264422
-9.330327 -6.468648
-9.391982 -6.11326
-10.62139 -7.686927
-10.47599 -6.881217
-9.788369 -6.167728
-9.348253 -6.337018
-9.691512 -6.888846
-10.13652 -7.954256
-10.31817 -7.556056
-10.54214 -8.471263
-11.09424 -8.141987
-9.929384 -7.233973
-10.35138 -7.411736
-10.09973 -7.769965
-9.918022 -6.300353
-9.343344 -7.066305
-8.992506 -7.344074
-8.971001 -6.877251
-7.701999 -5.204708
-6.594047 -3.840693
-6.039092 -3.064544
-5.661445 -2.432477
-5.405681 -2.371689
-6.145173 -2.877617
-7.331997 -3.655068
-7.883668 -3.835496
-8.882408 -7.168572
-8.493151 -3.973213
-5.9564 -4.738019
-6.713819 -2.816105
-4.802407 -1.851465
-3.357384 -2.017793
-3.451612 -0.73105
-4.190172 -0.950588
-3.882289 -1.294384
-2.524545 -1.125764
-4.790816 -2.228274
-4.926493 -2.537374
-6.004292 -2.670216
-6.094722 -3.584841
-7.461416 -3.824797
-8.135896 -5.777778
-9.433025 -7.342091
-11.02343 -8.170292
-10.53564 -7.740516
-10.34164 -6.693229
-10.00528 -6.900615
-9.518476 -6.766044
-9.865716 -7.799853
-9.085112 -5.557442
-7.972671 -5.821669
-7.269641 -4.556111
-9.817285 -6.782591
-9.954977 -7.274536
-10.46572 -8.653577
-11.11195 -8.395861
-12.74775 -9.58157
-12.0868 -9.227656
-11.87933 -9.813646
-13.69562 -10.47423
-12.70806 -9.483652
-12.7541 -9.800851
-12.93485 -9.635459
-14.2905 -10.50165
-13.90311 -9.587898
-11.25085 -8.761745
-12.24452 -9.796094
-11.26122 -9.168368
-12.1334 -9.026947
-13.53345 -9.84026
-13.06126 -10.73334
-12.6413 -9.708906
-13.48627 -10.58633
-12.99563 -10.13548
-12.53766 -9.206384
-12.02791 -9.976047
-11.28889 -9.011843
-10.77395 -7.315818
-10.50967 -7.168925
-7.9263 -6.05409
-8.278661 -5.592807
-7.293979 -5.111871
-6.082765 -3.782093
-4.903703 -1.744663
-6.113627 -2.937635
-4.216285 -2.059636
-3.575757 -1.305165
-3.789806 -1.110136
-4.57613 -1.510598
-3.466432 -1.712797
-2.473663 0.8126535
-3.587681 -1.599781
-3.523939 -1.130966
-3.106548 -0.5012488
-2.084039 0.1539584
-1.215524 2.759535
-3.644618 -0.8673708
-5.105275 -2.668971
-6.020652 -3.718931
-5.182746 -2.625102
-5.34173 -3.904417
-6.510643 -4.610542
-6.785507 -4.06442
-9.154608 -4.952862
-8.092421 -5.195852
-7.756404 -4.707036
-7.498712 -4.171521
-7.631166 -5.293665
-7.328611 -4.625451
-7.673194 -5.14135
-9.465881 -6.630381
-10.01631 -8.146026
-10.02751 -7.640076
-11.18466 -8.785279
-10.80261 -7.349866
-9.122252 -6.111528
-10.0354 -6.988964
-9.632637 -6.686349
-9.278188 -6.46221
-9.70341 -6.015827
-10.8116 -6.812263
-9.46983 -7.564938
-9.466832 -6.870762
-9.616048 -7.324112
-10.88866 -8.650092
-10.86407 -8.409612
-10.34071 -9.595854
-13.64253 -9.92703
-14.00644 -10.91017
-14.69598 -11.32839
-15.97179 -13.00283
-14.85032 -11.31062
-15.3034 -12.01195
-14.85257 -11.88255
-16.26445 -13.3612
-16.3975 -12.4736
-16.12764 -11.95041
-15.06224 -12.6566
-14.11905 -12.20591
-14.16456 -11.16138
-10.97618 -8.452372
-11.24892 -8.780741
-10.81163 -8.00391
-11.05925 -9.089326
-11.26006 -8.478564
-12.25664 -8.895664
-11.22984 -8.898015
-12.38265 -10.06172
-12.8241 -10.46803
-11.79684 -9.669052
-13.28066 -10.60915
-14.00182 -10.24869
-12.45996 -9.581396
-14.32272 -10.5514
-13.69827 -11.72506
-12.04315 -9.340577
-11.51882 -10.00076
-10.6643 -7.763594
-11.17088 -9.20413
-11.38103 -8.738865
-12.19571 -8.735427
-12.37131 -9.566956
-11.60188 -8.898683
-10.95165 -9.024386
-10.33617 -7.859281
-10.69058 -6.586126
-10.23003 -7.031989
-11.99182 -8.796837
-11.18996 -8.251574
-11.24221 -8.07476
-9.697582 -7.692173
-8.9677 -5.952869
-9.730221 -6.975252
-10.52066 -7.814461
-8.269385 -5.353321
-8.138057 -5.101694
-7.693728 -4.616592
-5.74603 -3.242644
-6.072902 -2.453298
-6.150878 -3.187171
-5.711846 -3.456116
-7.122273 -4.788642
-6.596332 -4.296829
-8.191311 -4.82115
-7.476876 -5.407074
-8.915625 -5.969243
-9.768592 -7.349012
-7.754141 -5.305704
-8.11672 -5.233226
-8.344121 -6.355528
-9.272125 -6.363265
-10.42584 -7.392081
-11.0914 -7.029856
-10.6915 -8.308681
-12.50428 -10.37426
-14.34788 -12.16227
-13.73928 -11.18552
-15.11069 -11.65403
-14.01621 -11.68831
-13.14607 -9.608435
-12.96865 -9.923901
-12.72995 -10.10651
-12.84471 -10.64664
-13.73252 -11.47557
-11.67955 -8.492473
-12.07962 -8.833215
-12.68795 -9.157076
-11.27865 -8.576688
-10.83943 -7.859661
-9.736977 -7.461654
-10.32817 -6.963768
-9.180257 -6.426723
-8.308356 -5.843681
-7.236488 -4.001537
-7.096552 -4.836658
-6.408371 -3.106717
-6.72451 -3.408532
-7.973426 -4.888771
-7.885095 -4.349308
-8.364224 -5.084465
-8.408587 -5.957783
-7.713148 -4.742109
-8.204032 -5.618894
-10.02629 -7.580586
-13.37663 -9.349767
-13.91769 -12.47706
-14.3915 -10.61177
-14.4551 -10.8661
-13.96671 -11.65613
-15.41266 -12.94568
-16.6423 -14.07426
-16.48563 -13.47559
-15.81409 -13.21737
-16.99521 -13.84583
-17.69156 -14.91211
-16.98415 -13.38328
-16.01185 -12.79004
-15.11818 -13.00928
-14.67472 -13.18236
-15.06032 -12.29429
-15.14355 -10.80866
-14.30136 -12.29989
-16.38929 -12.91286
-15.6726 -13.58727
-15.57251 -13.11658
-15.85846 -11.60601
-14.98125 -11.40573
-15.43934 -11.86535
-14.83195 -10.77738
-14.90341 -12.68487
-14.26576 -11.19783
-13.58343 -10.80803
-13.39102 -10.61798
-12.94239 -10.41123
-12.83065 -9.773405
-12.46389 -7.641048
-10.41031 -8.830232
-9.910786 -8.358594
-11.75919 -9.509903
-11.60066 -9.437523
-13.01017 -11.12933
-14.43899 -10.7059
-14.78823 -11.11424
-15.53646 -12.21698
-14.44702 -12.38562
-14.28104 -11.56232
-13.87669 -10.69851
-14.11388 -11.0122
-13.12728 -10.74386
-12.44484 -9.116367
-12.12174 -9.882553
-10.23892 -8.336627
-11.00748 -9.413191
-10.5582 -8.273193
-10.31916 -7.880443
-11.95912 -10.21961
-11.91746 -9.613402
-12.06119 -8.496548
-10.97857 -9.208345
-9.296497 -6.208009
-9.927954 -6.245053
-9.592449 -7.086926
-8.706791 -4.966881
-8.321967 -5.232254
-10.23432 -5.562827
-8.119071 -6.064079
-8.410217 -5.449389
-6.912148 -4.697808
-8.409026 -4.699781
-7.920336 -5.057111
-7.808067 -6.092764
-8.893977 -5.837121
-11.07539 -7.807792
-12.38854 -9.16487
-12.78278 -10.28952
