factor(envID)5 factor(envID)6
-21.74279 -18.60153
-23.43308 -20.62637
-23.08628 -20.63522
-22.47103 -18.90836
-18.91404 -17.07531
-18.88255 -15.90828
-18.66748 -15.7772
-18.72579 -16.17937
-19.93989 -17.31924
-19.16511 -16.53227
-18.37667 -14.87622
-19.47686 -16.86267
-19.87701 -16.83654
-20.71229 -17.79313
-19.60097 -15.96636
-17.79032 -15.59615
-18.74486 -16.28072
-19.83637 -16.0733
-20.29371 -17.36057
-19.9786 -17.44746
-19.40706 -17.73323
-19.6876 -16.51461
-19.01578 -16.36652
-19.67525 -16.85761
-19.46385 -16.73413
-19.56271 -16.59418
-19.02716 -16.913
-19.80388 -16.64383
-19.85366 -17.85101
-20.39569 -16.97061
-19.64292 -18.34802
-21.10628 -17.21641
-21.44453 -17.61482
-22.55244 -19.89827
-23.73349 -20.16775
-24.97725 -21.14368
-25.78956 -22.07851
-25.56955 -22.15895
-26.93813 -23.43324
-25.71077 -22.97589
-26.35565 -23.42782
-25.06488 -23.66665
-24.68191 -22.11204
-25.4321 -22.55909
-25.61263 -22.03352
-25.33409 -22.21051
-25.67936 -23.18613
-24.81865 -23.00177
-26.6456 -23.4195
-27.05765 -24.25066
-27.16615 -23.50329
-26.26335 -23.60606
-26.72098 -24.43978
-27.8886 -23.90459
-26.66402 -23.49077
-25.72706 -24.62855
-26.44133 -24.23333
-25.64576 -23.1986
-26.94623 -24.02967
-26.83639 -24.28164
-26.08062 -22.4117
-26.52645 -23.15566
-26.44402 -23.49748
-27.01057 -24.1952
-27.74524 -25.43117
-28.32849 -25.12197
-27.6365 -25.48181
-26.91124 -24.73615
-26.5032 -23.66347
-25.62224 -23.41423
-27.57069 -24.37834
-25.90724 -22.72856
-25.94106 -22.34155
-25.27285 -22.36375
-26.31936 -23.19256
-26.61112 -23.91698
-25.63666 -22.73913
-25.96467 -23.04217
-24.984 -21.71672
-23.55151 -19.84335
-21.08221 -19.34455
-21.07455 -17.53907
-19.35477 -15.95651
-19.76759 -17.55128
-19.28318 -16.86042
-19.20581 -16.32635
-20.43469 -17.86291
-20.23551 -16.35999
-17.55127 -15.14644
-16.0619 -13.78819
-14.71616 -12.10486
-14.36657 -11.77391
-15.53085 -12.43302
-16.83432 -13.12854
-16.5204 -14.10772
-16.80876 -14.71822
-18.20081 -15.7081
-17.94975 -15.00563
-17.96513 -14.36119
-15.79128 -12.49998
-15.87536 -12.96381
-14.87073 -11.85417
-13.39541 -10.37414
-13.21507 -10.06077
-13.99195 -11.75243
-14.58642 -11.69086
-14.1599 -11.88707
-15.02616 -11.13941
-14.22322 -11.185
-13.35264 -11.20045
-13.42563 -9.788656
-12.45753 -9.701965
-13.1134 -10.06446
-13.3179 -10.66097
-12.186 -9.993452
-12.15667 -9.889015
-13.6186 -10.96424
-15.22206 -11.52672
-14.93266 -11.21709
-15.18224 -11.64582
-16.48383 -13.25731
-15.59879 -13.9808
-16.54103 -12.7488
-16.19831 -14.15973
-17.54854 -15.11733
-18.54223 -16.2102
-20.1672 -18.08872
-19.96194 -16.59304
-20.27836 -16.54388
-20.14369 -16.86479
-20.9653 -18.58235
-22.02812 -19.61395
-22.89722 -19.7302
-24.24125 -20.7581
-23.92271 -21.86952
-23.33293 -21.17216
-22.977 -20.24236
-22.41596 -19.92738
-21.58233 -19.36742
-22.09504 -20.09948
-22.20863 -19.18305
-23.6708 -21.17407
-22.33447 -20.24253
-22.29398 -19.65212
-20.58107 -18.89894
-20.60298 -17.28688
-21.0252 -18.50037
-20.68197 -18.74317
-21.75365 -18.94034
-21.50441 -18.42484
-21.44709 -18.82597
-20.92525 -18.58704
-23.03554 -20.17844
-23.15871 -20.32564
-23.88651 -20.72691
-23.38391 -19.97352
-22.80031 -19.66945
-23.5164 -19.66109
-22.4091 -20.4615
-22.9635 -21.0791
-23.59571 -19.30257
-21.77271 -18.98079
-21.2044 -18.55218
-21.0607 -18.07802
-19.28964 -16.73589
-18.59073 -16.63372
-18.10046 -16.16256
-17.73719 -15.13558
-15.69567 -13.71444
-15.80092 -12.97865
-15.38769 -13.30622
-13.70508 -11.22773
-13.32263 -10.27842
-12.62123 -9.841883
-11.90488 -10.15406
-13.71747 -10.5227
-14.06859 -10.84017
-14.6272 -11.10458
-14.31995 -11.11215
-14.32791 -11.33731
-13.00301 -10.17257
-13.89765 -10.6935
-13.19197 -10.7018
-13.97415 -10.81687
-14.07191 -11.70147
-13.53274 -11.53432
-13.75906 -11.14357
-14.09692 -11.08171
-14.84041 -11.53749
-13.1485 -9.805602
-13.67217 -10.49942
-14.41971 -11.27859
-13.99746 -10.57883
-13.32937 -10.25309
-15.04771 -11.72604
-14.53806 -12.50833
-15.30101 -12.59579
-15.60533 -13.43009
-17.19945 -13.99314
-16.44962 -13.83784
-15.06055 -12.59112
-15.48781 -12.31294
-16.18395 -13.59207
-17.5544 -13.99034
-17.8854 -14.67401
-18.62519 -15.01817
-17.87467 -15.28553
-18.7243 -15.26741
-18.83087 -15.99908
-18.22135 -15.59162
-16.61215 -14.05809
-16.77169 -13.95741
-16.20684 -13.67656
-15.34849 -13.85604
-16.32697 -13.27616
-14.8888 -12.46357
-14.58272 -12.08254
-14.41216 -12.48143
-14.81024 -10.88499
-13.55941 -10.6956
-13.87719 -11.07257
-14.11097 -11.66719
-13.21605 -10.56116
-11.81485 -9.94552
-12.42105 -10.51953
-14.33994 -11.1168
-13.9393 -11.62908
-14.75965 -11.66264
-14.67067 -12.28217
-15.5129 -12.70369
-14.64703 -12.69006
-14.36759 -11.58752
-13.81657 -10.79358
-13.83971 -12.4281
-12.5768 -10.6417
-14.10107 -11.14845
-14.59651 -11.03986
-13.27519 -10.76644
-12.53486 -9.682868
-11.16236 -7.821443
-11.06367 -8.680337
-9.648573 -7.914922
-11.85924 -9.028344
-12.74454 -8.958651
-13.44649 -11.24361
-11.91849 -9.69174
-11.3107 -8.729933
-12.10242 -9.192826
-13.26387 -10.60632
-13.99506 -10.61482
-12.11755 -9.125083
-10.53619 -8.710202
-10.71036 -8.736966
-11.28014 -8.142931
-11.57146 -8.940892
-11.18457 -8.829278
-10.93416 -8.937178
-10.28375 -7.834647
-11.4458 -8.310413
-10.79173 -8.205713
-11.06136 -7.520459
-10.5622 -7.705487
-11.50553 -8.148916
-10.49727 -7.757736
-9.646317 -7.56965
-10.08252 -7.895895
-9.475401 -6.780473
-8.713647 -6.203412
-8.582731 -6.069621
-7.61842 -5.275879
-8.932262 -5.903115
-7.695286 -5.652919
-8.376763 -5.893042
-9.513537 -6.437388
-11.42783 -7.49962
-11.52612 -9.224393
-12.08889 -9.766076
-11.53679 -8.710087
-12.52265 -9.182028
-12.53649 -9.435846
-13.28479 -10.87106
-13.80665 -11.12435
-14.95694 -11.72848
-14.83056 -11.394
-14.09645 -11.29888
-14.42144 -11.70386
-14.97545 -12.40694
-13.81799 -10.50409
-13.20673 -10.11567
-12.11735 -9.562216
-11.77763 -9.49492
-9.546277 -7.479443
-9.67553 -6.596233
-7.994777 -5.226184
-8.378143 -5.515132
-7.743142 -5.197765
-7.807909 -5.808688
-8.396806 -6.003845
-7.943705 -5.4483
-8.817328 -6.078192
-8.737434 -5.121096
-8.119284 -5.166625
-8.079366 -5.694058
-7.93866 -5.416687
-9.409892 -5.801263
-9.479562 -6.248801
-8.073026 -5.326829
-8.241658 -5.458571
-8.161829 -5.233774
-7.400262 -4.894531
-6.800045 -3.432976
-6.157285 -3.841285
-7.414572 -4.958491
-5.73062 -3.092704
-5.827731 -4.45525
-6.174073 -3.319689
-6.525005 -3.926767
-6.724582 -3.95885
-7.55645 -5.711951
-7.293267 -4.791062
-6.297709 -3.527051
-6.391962 -3.543591
-6.815955 -2.512325
-4.848067 -1.555839
-4.691978 -1.855765
-6.535665 -4.310195
-7.030474 -4.45412
-7.0171 -4.404338
-6.999362 -3.622709
-7.110542 -3.66017
-7.804987 -3.871466
-6.717237 -4.572986
-6.214291 -3.657512
-7.154426 -2.739812
-7.674473 -5.128769
-8.240421 -4.765727
-8.05701 -4.509826
-7.104795 -3.840269
-7.755201 -5.52998
-8.221277 -5.522905
-8.650739 -6.179963
-8.332019 -5.602328
-7.140655 -5.927071
-8.275962 -5.511635
-6.577654 -4.83099
-5.195153 -3.355093
-6.467676 -3.332675
-6.490697 -3.611707
-5.350566 -2.825797
-5.588939 -2.867348
-5.40911 -2.316527
-5.443714 -2.750972
-4.795223 -2.024574
-6.159742 -2.529036
-5.77873 -3.410845
-6.381391 -3.969033
-6.358756 -4.708552
-7.328667 -5.102333
-8.184906 -6.100494
-8.633181 -6.304648
-8.885903 -6.493213
-8.871497 -5.376947
-8.515753 -5.454223
-8.123319 -6.136997
-7.987636 -5.489403
-6.093092 -3.162069
-5.820589 -2.934854
-6.833084 -4.108864
-7.258135 -3.939707
-7.063731 -4.355009
-5.685507 -3.910674
-4.92997 -2.615082
-5.869527 -1.355253
-6.55366 -3.480958
-6.096989 -2.80631
-5.763905 -2.89824
-4.939261 -3.093836
-5.167816 -1.669138
-6.207863 -2.887009
-6.797468 -1.876406
-6.066209 -3.716916
-5.577508 -3.771612
-6.461909 -4.000232
-5.563084 -2.93622
-7.463659 -4.367358
-8.160921 -6.035244
-8.735663 -6.278065
-8.797639 -5.837271
-8.096948 -4.719611
-7.392483 -4.003339
-7.248845 -4.499234
-8.626191 -6.297142
-9.962419 -7.634832
-9.808195 -7.104528
-9.634044 -7.034625
-9.74143 -6.586607
-6.979751 -3.769104
-7.926239 -5.712149
-8.959879 -6.32827
-9.276392 -5.839632
-8.164361 -5.671141
-7.326168 -5.213783
-8.657524 -5.646978
-8.507572 -5.51151
-8.798006 -6.88998
-8.691013 -5.754131
-7.877892 -5.630288
-8.823754 -6.110393
-8.815671 -5.928526
-7.319907 -4.062029
-8.595522 -5.214495
-6.768606 -3.242919
-6.253335 -2.21784
-3.938036 -2.87669
-4.028171 -1.210888
-2.417885 -0.3313431
-2.542292 -0.650527
-3.576289 0.08088171
-4.186314 -1.303975
-2.798761 -0.2366984
-3.12665 0.2328709
-1.088208 1.85082
-2.091911 0.2039056
-0.3097143 1.652114
-2.254375 0.8651781
-1.094219 2.298228
-0.04787543 1.71404
-0.2146213 1.503435
-0.5577148 1.923531
0.09081785 2.521854
0.2458039 2.373199
0.0708691 3.849398
0.8054558 3.394193
1.117859 4.20101
1.085776 3.834515
1.093625 3.815049
0.7603977 3.830408
1.420149 4.659148
1.282532 3.690084
1.4427 3.931424
1.196601 4.468135
1.925297 5.145416
2.404356 5.656375
2.035002 5.245163
1.94124 4.718188
1.020194 4.111336
1.521135 4.998847
-0.08704311 2.637477
1.913358 5.002849
2.578933 5.180932
3.52406 6.231213
3.593197 6.71872
3.851491 7.044778
4.373721 7.186903
4.968725 6.421162
3.449529 6.749711
2.307397 5.495303
2.403269 4.547416
3.542356 6.554227
4.172979 7.131629
3.632715 6.022432
5.082296 7.149548
5.57277 8.265321
5.780002 9.787507
5.662833 9.060113
5.908258 8.695794
5.328317 8.083439
6.004064 8.869624
4.81084 7.545521
3.868334 6.445436
3.262956 6.049347
0.1044494 3.76347
1.740434 4.334133
2.332495 4.096189
1.654922 4.294771
0.6483299 3.424098
1.079285 3.828353
1.20789 3.567154
1.223353 3.699805
0.5881102 3.569905
1.0703 3.421266
1.596696 3.977752
1.155611 4.427898
-0.4758641 2.224345
-1.268395 1.327704
-1.892985 1.101217
-1.851109 0.8165426
-1.56926 0.9752665
-1.573779 0.6578787
-2.115319 1.206508
-2.786954 -0.09711112
-0.7678922 1.206697
-0.1653792 1.954309
-0.1018648 2.112533
-0.7597723 1.871108
-1.992205 1.4901
-2.093144 0.8127911
-1.363211 1.24424
-0.3859602 1.545453
-1.059283 2.288297
-1.231135 1.505218
-1.459142 1.48227
-1.861703 2.038438
-2.904938 -0.2977388
-3.364444 -0.6075268
-4.148471 -0.7798161
-4.856126 -1.758788
-5.118805 -1.752998
-3.047995 -0.8169843
-2.807071 0.02201036
-2.076696 0.5495201
-1.581907 1.387709
-1.80018 0.8167579
-2.092738 0.1989962
-2.186206 -0.3212899
-2.548891 0.01422427
-3.672177 -1.198376
-3.406717 -0.1923416
-3.39049 -0.8935983
-3.657401 -1.086061
-4.976637 -1.963044
-4.66965 -2.006846
-3.919032 -2.011979
-5.390444 -2.920731
-6.27223 -2.857287
-7.60342 -4.385992
-6.760812 -3.800073
-7.797281 -4.152722
